X,Y
"77.2292984","28.6797001"
"77.2294187","28.6795614"
"77.2297995","28.6818859"
"77.1839327","28.7314747"
"77.1534932","28.7408938"
"77.147976","28.7561213"
"77.1391309","28.7943045"
"77.1390084","28.7962535"
"77.1304498","28.831095"
"77.1257097","28.8558765"
"77.1218454","28.8747471"
"77.1203457","28.8754211"
"77.1160838","28.8901304"
"77.0679064","29.0449459"
"77.0642532","29.0609667"
"77.0629419","29.0655068"
"77.0557264","29.0904004"
"77.0890603","28.9758591"
"77.2271607","28.7010153"
"76.3398679","32.2438096"
"76.3383494","32.2474746"
"74.36495","34.03071"
"74.40253","34.06358"
"77.0598968","28.4443978"
"76.7739915","28.2039411"
"76.3258565","32.2543674"
"76.3781369","32.2946653"
"76.7022596","28.1727896"
"76.761129","28.2051038"
"76.7893891","28.2073115"
"76.8608798","28.2900511"
"76.8774119","28.304426"
"77.2267917","28.5157762"
"77.1809515","28.59806"
"77.1760284","28.5786023"
"76.051792","31.6555219"
"76.0891094","31.7094206"
"76.1187188","31.7825749"
"75.8198162","31.3688469"
"75.8045319","31.3196329"
"75.7758363","31.1230343"
"75.878207","31.4718757"
"77.2014283","28.5445296"
"76.3451712","32.1945755"
"77.1669002","28.7026445"
"77.23685","28.6559796"
"77.2362154","28.6598053"
"77.0574243","28.4687882"
"77.2051876","28.6278831"
"77.1992925","28.5699536"
"77.207896","28.5692697"
"77.2098095","28.5702462"
"77.2337986","28.5653268"
"77.2339132","28.5656192"
"77.2343135","28.5655793"
"77.2342355","28.5652654"
"77.1842845","28.5852145"
"77.1888747","28.5865813"
"77.1867901","28.5864821"
"77.1822322","28.5447929"
"77.1850708","28.5466476"
"77.1849987","28.5468003"
"77.1852324","28.5466968"
"77.1485525","28.5293987"
"75.4182499","32.0412774"
"75.4481134","32.0009285"
"75.4538608","31.4476683"
"74.7648244","30.6787499"
"74.8872375","31.5820186"
"74.8604901","31.6098751"
"74.8542872","31.614367"
"74.8515595","31.6197236"
"74.7841555","31.4889932"
"77.3197053","28.598108"
"75.5634744","30.8197669"
"75.5932526","31.3145493"
"77.0896164","28.4383786"
"77.0557649","28.4420322"
"76.8859222","31.5223557"
"76.9617554","28.2079316"
"77.2126426","28.5544189"
"76.5940877","30.4805962"
"76.6023287","30.4936574"
"76.6151524","30.4993022"
"76.3982833","30.3390727"
"76.3997542","30.3400253"
"76.4293281","30.3385048"
"76.4385748","30.3450595"
"76.4921723","30.3861872"
"76.5085751","30.401204"
"76.5401331","30.4314091"
"76.5517007","30.4420572"
"76.6891673","30.5380411"
"76.7143825","30.5538163"
"76.7259046","30.5648209"
"76.7676356","30.6003918"
"76.7768535","30.6084633"
"76.4141205","30.3220555"
"76.4416995","30.3075067"
"77.1121732","28.6675741"
"77.1019791","28.668495"
"77.1127752","28.670965"
"77.1048426","28.678158"
"77.1194023","28.6763466"
"77.1194251","28.6765042"
"77.1289561","28.6753165"
"77.1289356","28.6751075"
"77.0778122","28.5937773"
"77.0895469","28.6562179"
"77.0949115","28.679386"
"77.0247939","28.4809004"
"75.5846596","32.2581161"
"75.9221914","31.5237649"
"77.0744768","28.453473"
"77.0743814","28.453618"
"77.1067165","28.640747"
"77.1112294","28.6429165"
"77.1170937","28.6463242"
"77.0959731","28.6792416"
"75.4223281","31.2117529"
"77.2267137","28.6669732"
"77.2291991","28.6673025"
"75.8364565","30.9028477"
"75.8516006","30.908924"
"75.8664436","30.8825134"
"75.8634227","30.8859171"
"77.5574999","31.3881732"
"77.5884835","31.3930595"
"77.6593586","31.4580644"
"77.7679004","31.5212448"
"75.6320338","32.2716569"
"76.5201584","32.0844147"
"76.5308483","32.0964391"
"76.5340998","32.1025994"
"74.8129853","34.0639626"
"74.813078","34.0925267"
"77.5129363","27.1899821"
"77.5076987","27.2068412"
"74.8153169","34.0747385"
"76.7755434","32.0868504"
"74.7180173","34.1127489"
"74.8546535","34.0722133"
"76.4779762","32.4636891"
"76.118193","32.5577463"
"74.7730915","31.735863"
"75.71604","32.2777229"
"69.9294282","25.5818208"
"74.6781386","30.917461"
"74.5545517","30.9875963"
"77.037474","28.5910461"
"77.0552344","28.5790955"
"77.0290084","28.5959237"
"77.0752058","28.6285178"
"77.0668071","28.5436162"
"77.0314606","28.618935"
"76.4141706","32.1390902"
"77.0320617","28.6351702"
"77.1216961","28.6272836"
"77.0639396","28.5733376"
"77.0822696","28.5209438"
"77.0806089","28.4674053"
"74.9384603","30.186428"
"77.0230835","28.5226175"
"77.2078377","28.5242332"
"77.0151659","28.4798102"
"78.2829657","31.5795631"
"74.6914266","31.3453244"
"75.8467217","30.8362462"
"77.484996","32.0022978"
"76.614617","32.449898"
"75.5428629","30.3847907"
"75.7469709","30.7910311"
"75.8154075","30.8253282"
"75.5709044","30.5317907"
"77.190877","32.2454625"
"77.2750559","28.5239251"
"77.2501351","28.5490758"
"77.2500411","28.5492361"
"77.2784569","28.5191018"
"77.2478224","28.5503785"
"77.1900738","32.2439858"
"77.1880018","32.2583689"
"76.1169505","28.8208961"
"75.5471682","30.3754753"
"75.5553462","30.3734391"
"75.5658822","29.9145996"
"75.7041755","29.8542786"
"75.8469507","30.2881149"
"76.0340232","30.3644329"
"75.2102217","31.1647447"
"75.6386543","31.5323679"
"75.2138533","31.1607079"
"75.2149297","31.1452121"
"75.6392582","31.86752"
"76.568609","32.0421996"
"76.5658778","32.056361"
"75.8926463","25.286689"
"75.8684524","25.2503693"
"75.8933834","25.2868506"
"75.8910069","25.2867642"
"74.8468852","25.0882815"
"76.0945561","25.1894248"
"76.5337848","30.9707126"
"75.7916972","30.979021"
"75.8651496","31.4524774"
"75.8597722","30.8583493"
"77.3440788","28.5713242"
"75.5437666","30.3852737"
"75.5319108","30.3817978"
"77.2411907","28.6277161"
"77.241288","28.627535"
"77.2519889","28.6297957"
"77.252134","28.6309843"
"77.2515016","28.6288595"
"77.2521691","28.6304589"
"77.250842","28.6130631"
"77.2559247","28.598314"
"77.2562572","28.5956895"
"77.2556631","28.5986553"
"77.3440142","28.5991541"
"75.7925585","31.0065526"
"75.7932113","31.0061947"
"77.3316883","28.5952601"
"77.3292667","28.5980239"
"77.3294377","28.5977085"
"77.3258327","28.6020151"
"77.3257294","28.6018664"
"77.3258837","28.6017862"
"77.3109717","28.586185"
"77.3108607","28.586122"
"77.3027797","28.582023"
"77.064789","28.573348"
"77.3313448","28.6460385"
"77.3205755","28.664045"
"77.3311944","28.6458944"
"77.3208147","28.6642788"
"77.3206068","28.6641413"
"77.3200871","28.6596835"
"77.1880097","32.2751982"
"77.1882886","32.2395569"
"69.6792371","25.5069399"
"77.1905539","32.2767439"
"77.1762514","32.2653808"
"77.1908253","32.2223059"
