X,Y
"88.3300085","26.8305241"
"88.3409531","26.830549"
"88.3407165","26.8309824"
"88.3311427","26.8335994"
"88.3320678","26.834468"
"88.3416758","26.8344715"
"88.3312002","26.8346817"
"88.341843","26.8348652"
"88.3385891","26.8360874"
"88.3397573","26.8365442"
"88.340176","26.837038"
"88.3411462","26.8377514"
"88.3407972","26.8377658"
"88.3315908","26.8386877"
"88.3314303","26.8395285"
"88.3325844","26.8406146"
"88.3331244","26.841344"
"88.3411125","26.842039"
"88.3409873","26.84213"
"88.333777","26.8424678"
"88.3411336","26.8432045"
"88.3412606","26.8436395"
"88.3423193","26.8441366"
"88.3419125","26.846944"
"88.3397212","26.8471045"
"88.3331824","26.8482161"
"88.321461","26.8522894"
"88.3332929","26.8528009"
"88.3198472","26.8528351"
"88.3231876","26.8528696"
"88.3222288","26.852886"
"88.3224393","26.8530384"
"88.3259294","26.8532968"
"88.3358629","26.8548744"
"88.3268506","26.8552335"
"88.3274398","26.8555444"
"88.3277639","26.8565789"
"88.3356295","26.8568439"
"88.327992","26.8569319"
"88.3130546","26.8585636"
"88.3117391","26.8601919"
"88.305938","26.8634951"
"88.355231","26.6742752"
"88.3542175","26.6760096"
"88.3495807","26.6840973"
"88.3478115","26.6871514"
"88.3447759","26.6924803"
"88.3275696","26.6983669"
"88.3280704","26.6984479"
"88.3179987","26.7344184"
"88.3917466","26.6742634"
"88.3917006","26.6743075"
"88.3537576","26.7042263"
"88.3566997","26.7052172"
"88.3613404","26.7067801"
"88.3635888","26.7075373"
"88.3704613","26.7101289"
"88.4646392","26.6802114"
"88.4646667","26.6802467"
"88.4335019","26.7035667"
"88.4335965","26.7036891"
"88.3896743","26.7203226"
"88.422121","26.7119849"
"88.4221316","26.7120363"
"86.0866813","22.9585567"
"86.1179146","22.9740514"
"85.8827866","23.2215395"
"84.9609454","23.6799805"
"85.3279852","23.6692954"
"86.3800351","23.3281284"
"86.3732285","23.3429359"
"86.3360964","23.367465"
"86.3736251","23.3179968"
"86.2163724","23.1145364"
"86.2634877","23.1707657"
"86.2878143","23.207414"
"88.3661119","22.5410522"
"86.2500927","22.7725455"
"86.1581486","22.5307839"
"86.1485945","22.5754592"
"86.2229523","22.7598669"
"86.2115999","22.7672669"
"86.2121269","22.7679717"
"86.212428","22.7691474"
"86.0737049","22.8167901"
"86.0556911","22.8306491"
"84.7690422","22.3513858"
"85.8079871","22.6585003"
"84.7767044","22.2358438"
"88.4727636","26.8811087"
"88.4078363","26.7297619"
"87.3225144","22.9613139"
"87.3127227","23.0267513"
"87.0707153","23.2258109"
"87.0883917","23.2291106"
"87.0458222","23.2451622"
"86.9697665","23.3106173"
"86.9615629","23.3154018"
"88.3870574","26.7189368"
"87.8982522","23.0586422"
"87.9829451","23.1040227"
"87.8148617","23.1046074"
"87.9902764","23.1069233"
"87.6703207","23.132718"
"87.6630579","23.1354783"
"88.0354511","23.1452294"
"87.6084517","23.1774239"
"87.578262","23.1911655"
"87.5475353","23.2044989"
"87.4996452","23.2464102"
"87.1490546","23.2749858"
"87.268088","23.3050214"
"86.6010655","23.5051461"
"86.6629385","23.5074564"
"86.6722082","23.5145532"
"86.4369395","23.6593765"
"88.3824539","26.7234332"
"87.1002747","23.5550593"
"86.118637","23.7474116"
"86.1261932","23.7560751"
"86.1261743","23.7561203"
"86.1261593","23.7561649"
"86.1619417","23.7586507"
"86.1621354","23.758881"
"86.1613034","23.7592777"
"86.1605171","23.7599082"
"87.27665","22.32548"
"86.901313","23.6535264"
"86.9460828","23.6823864"
"86.9506972","23.6890647"
"86.9769293","23.6896735"
"86.9512627","23.6939292"
"86.8468635","23.6960145"
"86.8441207","23.6961797"
"86.8326783","23.7042026"
"86.8330071","23.7118799"
"86.620396","23.7607139"
"86.5698362","23.7615185"
"86.99074","23.6673413"
